customer_id,region,contract_type,monthly_charges,age,tenure_months,monthly_charges,avg_monthly_usage_gb,support_tickets_90d,payment_failures_90d,service_incidents_30d,late_deliveries_90d,discount_pct,engagement_score,nps_score,days_since_last_login,cross_sell_products,autopay_enabled,paperless_billing,premium_support,streaming_bundle,churn_probability,predicted_churn,risk_band,churned,retention_priority,risk_summary,recommended_action
CUST-006538,Europe,month-to-month,103.96,76,25,103.96,453.63,3,2,1,0,12.7,,86,14,2,0,1,0,0,0.5182073920953617,0,watch,0,Automated nurture,Month-to-month commitment; Billing instability; High support friction,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-012936,North America,month-to-month,73.97,31,6,73.97,570.87,2,0,1,0,10.16,60.8,46,21,1,0,1,0,1,0.5181061664361434,0,watch,0,Automated nurture,Month-to-month commitment; Falling product engagement; Early-life churn risk,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-011522,North America,one-year,99.2,60,33,99.2,546.36,3,2,0,0,8.75,76.8,13,15,0,0,1,0,0,0.5179392282535809,0,watch,0,Automated nurture,Billing instability; High support friction; Falling product engagement,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-008284,Europe,one-year,117.73,25,14,117.73,497.02,1,2,1,0,12.98,68.4,10,0,1,0,1,0,0,0.5177225800720193,0,watch,0,Automated nurture,Billing instability,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-003463,North America,month-to-month,89.28,51,36,89.28,290.46,2,0,1,0,10.6,63.4,0,18,4,1,0,0,0,0.5174474212134751,0,watch,0,Automated nurture,Month-to-month commitment; Falling product engagement; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-003008,North America,month-to-month,93.13,36,29,93.13,361.35,4,0,0,1,6.04,46.6,45,19,2,1,1,1,1,0.5173285195763848,0,watch,0,Automated nurture,Month-to-month commitment; High support friction; Falling product engagement,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-007922,Europe,month-to-month,93.03,48,13,93.03,412.09,5,0,0,1,11.53,48.2,48,7,3,1,1,0,0,0.5172975528911783,0,watch,0,Automated nurture,Month-to-month commitment; High support friction,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-008644,North America,month-to-month,108.78,49,4,108.78,468.85,1,1,1,0,8.12,77.8,27,9,3,0,1,0,1,0.5172119458166636,0,watch,0,Automated nurture,Month-to-month commitment; Early-life churn risk,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-014015,APAC,one-year,109.47,67,10,109.47,384.93,0,1,0,0,4.63,58.8,18,10,1,0,1,0,0,0.5171528839616621,0,watch,0,Automated nurture,Routine monitoring,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-014559,North America,month-to-month,69.01,66,15,69.01,302.77,2,0,0,0,13.44,80.3,41,12,1,0,0,1,0,0.5163443406404703,0,watch,0,Automated nurture,Month-to-month commitment,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-009378,North America,one-year,117.46,63,46,117.46,219.49,3,0,1,0,4.56,53.1,8,7,1,1,1,0,0,0.5161767898874433,0,watch,0,Automated nurture,High support friction,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-006359,Europe,month-to-month,48.21,20,24,48.21,529.91,0,2,2,1,9.85,44.5,6,10,1,1,1,0,1,0.5160106860880346,0,watch,0,Automated nurture,Month-to-month commitment; Billing instability; Recent service disruption,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-009491,Europe,one-year,93.56,40,9,93.56,487.0,3,0,0,1,4.43,38.3,-13,7,1,1,1,1,0,0.5159561917557673,0,watch,0,Automated nurture,High support friction; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-004649,North America,month-to-month,97.07,21,16,97.07,444.81,1,0,1,0,21.67,33.3,55,8,2,1,0,1,0,0.5159028339886985,0,watch,0,Automated nurture,Month-to-month commitment,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-013381,North America,one-year,148.65,21,15,148.65,276.54,0,0,1,0,16.18,41.9,30,4,2,1,1,0,1,0.5157115828865403,0,watch,0,Automated nurture,Routine monitoring,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-011889,APAC,month-to-month,103.58,58,34,103.58,371.22,6,1,2,1,14.18,89.8,72,13,2,0,1,0,0,0.5155131369398861,0,watch,0,Automated nurture,Month-to-month commitment; High support friction; Recent service disruption,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-007431,APAC,month-to-month,76.9,47,73,76.9,250.44,2,2,0,1,6.53,67.2,46,10,1,0,1,1,1,0.5155113354347663,0,watch,0,Automated nurture,Month-to-month commitment; Billing instability,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-001829,LATAM,one-year,127.14,60,55,127.14,405.79,0,0,0,1,6.81,74.3,-14,8,0,0,1,0,0,0.5148767286923185,0,watch,0,Automated nurture,Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-014082,North America,month-to-month,105.71,20,30,105.71,298.28,3,0,0,0,9.14,48.5,39,7,2,1,1,0,1,0.514848642174596,0,watch,0,Automated nurture,Month-to-month commitment; High support friction,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-007779,North America,month-to-month,67.77,19,57,67.77,334.28,2,2,0,0,4.15,66.5,19,2,2,0,1,0,1,0.5145466576765327,0,watch,0,Automated nurture,Month-to-month commitment; Billing instability,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-009587,North America,month-to-month,80.54,32,10,80.54,428.37,4,1,0,0,1.71,78.4,1,7,1,1,1,0,1,0.5145233859474151,0,watch,0,Automated nurture,Month-to-month commitment; High support friction; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-002844,North America,one-year,130.7,68,42,130.7,171.98,3,0,0,1,0.0,65.0,-6,11,1,1,1,0,1,0.5143941092089196,0,watch,1,Automated nurture,High support friction; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-008026,Europe,month-to-month,132.37,68,10,132.37,359.42,2,0,1,1,16.47,76.0,31,0,0,1,1,0,1,0.5139451395361215,0,watch,0,Automated nurture,Month-to-month commitment,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-000848,APAC,month-to-month,80.32,59,9,80.32,342.94,0,1,0,1,4.53,42.8,60,3,2,0,0,0,1,0.5137126804002764,0,watch,0,Automated nurture,Month-to-month commitment,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-013107,APAC,month-to-month,96.01,50,14,96.01,487.78,4,2,2,1,13.66,80.2,95,11,1,0,1,0,0,0.5135051306638926,0,watch,0,Automated nurture,Month-to-month commitment; Billing instability; High support friction,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-009782,Europe,month-to-month,106.08,29,20,106.08,465.39,2,0,0,0,16.36,51.1,15,6,2,1,1,0,0,0.5134340259417649,0,watch,0,Automated nurture,Month-to-month commitment,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-008143,North America,month-to-month,92.33,25,42,92.33,249.0,2,1,1,0,9.0,,8,5,1,1,1,0,1,0.5134171894151214,0,watch,0,Automated nurture,Month-to-month commitment,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-002180,LATAM,month-to-month,95.98,43,36,95.98,555.92,3,1,2,1,16.66,97.2,24,0,0,0,1,0,0,0.513286354014809,0,watch,0,Automated nurture,Month-to-month commitment; High support friction; Recent service disruption,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-014077,North America,month-to-month,55.94,71,11,55.94,405.11,4,0,0,0,4.29,,-8,7,1,1,1,0,0,0.5132505923886995,0,watch,0,Automated nurture,Month-to-month commitment; High support friction; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-002711,LATAM,two-year,107.63,57,11,107.63,318.83,1,0,0,1,6.74,49.5,44,9,1,0,1,0,0,0.5130482237824322,0,watch,0,Automated nurture,Routine monitoring,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-007438,North America,month-to-month,78.39,39,20,78.39,352.72,5,1,0,1,7.9,,24,7,1,1,0,0,1,0.5130255316838703,0,watch,0,Automated nurture,Month-to-month commitment; High support friction,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-012681,LATAM,month-to-month,71.77,26,21,71.77,516.76,2,0,2,1,14.27,59.5,-2,10,1,1,1,1,0,0.5128445464652364,0,watch,0,Automated nurture,Month-to-month commitment; Recent service disruption; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-002475,Europe,month-to-month,73.67,45,23,73.67,316.12,2,1,0,0,7.96,49.6,56,14,1,1,1,0,0,0.5127416828054008,0,watch,0,Automated nurture,Month-to-month commitment,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-007457,APAC,month-to-month,56.47,33,11,56.47,329.72,2,0,0,0,19.5,56.9,12,11,2,1,1,0,0,0.5126611279279992,0,watch,0,Automated nurture,Month-to-month commitment,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-000902,North America,month-to-month,99.08,42,15,99.08,462.45,2,1,2,0,6.99,58.0,36,2,1,1,1,0,1,0.5126426619845565,0,watch,0,Automated nurture,Month-to-month commitment; Recent service disruption,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-000769,North America,month-to-month,75.02,43,28,75.02,453.15,5,0,1,0,13.59,60.2,42,16,0,1,1,0,0,0.5123891246848616,0,watch,0,Automated nurture,Month-to-month commitment; High support friction; Falling product engagement,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-003457,LATAM,one-year,56.42,49,32,56.42,355.16,3,0,1,0,14.79,57.2,20,16,0,0,1,0,0,0.5123176079777717,0,watch,0,Automated nurture,High support friction; Falling product engagement,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-011436,Europe,month-to-month,149.27,58,26,149.27,,2,0,0,0,0.21,66.6,32,1,3,0,1,1,0,0.5122987871152209,0,watch,0,Automated nurture,Month-to-month commitment,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-009810,APAC,month-to-month,129.74,47,37,129.74,212.5,4,0,2,0,7.89,86.6,59,0,3,0,0,1,1,0.5120134262054983,0,watch,0,Automated nurture,Month-to-month commitment; High support friction; Recent service disruption,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-011485,North America,month-to-month,80.68,48,32,80.68,372.23,4,1,0,1,10.25,55.2,32,7,1,1,1,0,0,0.5118593531085311,0,watch,0,Automated nurture,Month-to-month commitment; High support friction,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-004318,APAC,month-to-month,108.48,35,14,108.48,353.96,2,0,0,2,6.61,59.3,32,6,0,1,1,1,1,0.511852415755951,0,watch,0,Automated nurture,Month-to-month commitment,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-007945,Europe,one-year,82.51,44,47,82.51,313.81,5,1,0,0,16.86,65.6,8,5,2,0,1,0,1,0.5117334003672965,0,watch,1,Automated nurture,High support friction,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-013370,Europe,month-to-month,69.21,30,19,69.21,316.3,0,0,2,0,5.97,62.1,-5,9,1,1,1,0,1,0.5116303858261891,0,watch,0,Automated nurture,Month-to-month commitment; Recent service disruption; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-001665,LATAM,one-year,110.27,69,24,110.27,647.7,6,0,0,1,8.46,60.5,-10,18,1,1,1,0,0,0.5112974289595277,0,watch,0,Automated nurture,High support friction; Falling product engagement; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-012085,LATAM,month-to-month,69.61,42,16,69.61,404.45,0,0,1,0,5.74,51.4,-13,9,2,1,1,0,1,0.5111674928839164,0,watch,0,Automated nurture,Month-to-month commitment; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-001155,Europe,month-to-month,105.72,38,58,105.72,347.15,4,1,1,0,9.42,72.8,10,4,1,1,1,0,0,0.511143446709936,0,watch,0,Automated nurture,Month-to-month commitment; High support friction,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-005172,Europe,two-year,91.67,60,5,91.67,436.3,3,0,2,0,15.89,54.8,8,16,0,1,1,0,0,0.5107954756302496,0,watch,0,Automated nurture,High support friction; Falling product engagement; Recent service disruption,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-005179,Europe,month-to-month,99.49,47,22,99.49,414.76,4,0,1,0,,74.1,29,13,0,1,1,0,1,0.51063374644882,0,watch,0,Automated nurture,Month-to-month commitment; High support friction,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-009018,Europe,month-to-month,102.34,39,29,102.34,271.07,0,1,0,0,15.17,78.7,-1,2,0,1,1,0,0,0.5105537611845625,0,watch,0,Automated nurture,Month-to-month commitment; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-011799,North America,month-to-month,77.41,71,31,77.41,,0,0,0,1,9.19,40.9,-21,13,4,1,1,0,1,0.5104252660114338,0,watch,0,Automated nurture,Month-to-month commitment; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-013936,Europe,one-year,101.44,68,47,101.44,,3,0,1,0,4.2,,-14,12,0,0,1,0,0,0.5103255312131568,0,watch,0,Automated nurture,High support friction; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-005100,APAC,month-to-month,52.62,57,8,52.62,488.98,2,0,1,0,7.0,51.1,1,1,2,0,1,0,1,0.5102411625069239,0,watch,0,Automated nurture,Month-to-month commitment; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-000686,North America,month-to-month,66.13,66,37,66.13,364.7,2,1,0,3,15.53,68.0,33,9,0,0,1,0,0,0.5100556680830298,0,watch,0,Automated nurture,Month-to-month commitment,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-013835,APAC,two-year,97.13,61,24,97.13,345.88,1,2,1,0,18.75,82.3,-8,6,2,0,1,0,1,0.5098888746907964,0,watch,0,Automated nurture,Billing instability; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-012292,APAC,month-to-month,73.51,43,21,73.51,218.52,2,0,0,3,16.92,70.6,-16,0,2,1,1,0,1,0.5098877404130552,0,watch,0,Automated nurture,Month-to-month commitment; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-010999,Europe,month-to-month,109.34,21,34,109.34,408.6,4,1,1,0,0.0,76.6,57,14,2,0,0,1,0,0.5098826337913669,0,watch,0,Automated nurture,Month-to-month commitment; High support friction,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-008242,LATAM,month-to-month,75.68,52,16,75.68,322.44,0,2,1,0,5.1,65.8,74,14,3,0,0,0,0,0.5095471631126607,0,watch,0,Automated nurture,Month-to-month commitment; Billing instability,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-002037,LATAM,two-year,106.73,75,23,106.73,524.02,1,0,2,0,4.99,60.9,-7,19,2,0,0,0,0,0.5095447372199579,0,watch,0,Automated nurture,Falling product engagement; Recent service disruption; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-013862,APAC,one-year,60.23,41,51,60.23,237.07,3,1,1,0,20.89,77.9,11,19,2,0,1,0,0,0.5091014509795495,0,watch,0,Automated nurture,High support friction; Falling product engagement,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-014423,Europe,month-to-month,78.39,35,10,78.39,215.59,3,1,1,0,5.1,68.2,55,14,2,1,1,0,1,0.5090062505035825,0,watch,0,Automated nurture,Month-to-month commitment; High support friction,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-009892,Europe,one-year,80.43,24,19,80.43,270.41,3,1,0,1,11.02,66.9,32,7,0,0,1,0,0,0.508767254087281,0,watch,0,Automated nurture,High support friction,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-007194,Europe,month-to-month,119.7,38,9,119.7,555.99,4,1,2,0,14.9,74.4,22,9,3,1,1,0,1,0.5085182215266025,0,watch,0,Automated nurture,Month-to-month commitment; High support friction; Recent service disruption,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-010665,North America,two-year,90.74,77,13,90.74,386.4,2,2,0,1,6.13,73.6,2,2,1,0,1,0,1,0.5081040287748234,0,watch,0,Automated nurture,Billing instability; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-002553,APAC,month-to-month,97.23,75,15,97.23,362.21,1,0,0,1,13.93,75.3,-17,9,2,1,0,0,1,0.5079966997918024,0,watch,0,Automated nurture,Month-to-month commitment; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-002113,North America,month-to-month,74.46,56,29,74.46,601.46,2,0,2,0,15.26,22.8,12,11,2,1,1,1,1,0.5079031450163422,0,watch,0,Automated nurture,Month-to-month commitment; Recent service disruption,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-012354,Europe,month-to-month,110.11,21,14,110.11,406.81,1,1,0,0,10.43,70.7,37,11,3,0,1,0,1,0.5078113906644808,0,watch,0,Automated nurture,Month-to-month commitment,Enroll in lifecycle play with adoption coaching and value messaging.
CUST-006678,LATAM,month-to-month,52.21,65,15,52.21,404.85,0,2,0,1,9.68,52.4,2,8,2,1,1,1,0,0.5076455863484616,0,watch,0,Automated nurture,Month-to-month commitment; Billing instability; Weak customer advocacy,Enroll in lifecycle play with adoption coaching and value messaging.
