customer_id,region,contract_type,payment_method,internet_tier,age,tenure_months,monthly_charges,avg_monthly_usage_gb,autopay_enabled,paperless_billing,premium_support,streaming_bundle,support_tickets_90d,payment_failures_90d,service_incidents_30d,late_deliveries_90d,discount_pct,engagement_score,nps_score,days_since_last_login,cross_sell_products,churn_probability_signal,churned
CUST-002521,North America,month-to-month,digital-wallet,fiber,30,30,85.53,505.91,1,1,0,1,1,1,0,0,12.13,75.4,-12,12,0,0.021758,0
CUST-002522,Europe,month-to-month,digital-wallet,cable,56,13,106.57,493.46,1,0,1,0,3,0,0,1,12.45,75.9,-37,9,1,0.101224,0
CUST-002523,Europe,one-year,digital-wallet,5g,21,17,102.96,499.66,1,0,0,0,1,0,0,0,15.68,67.2,29,7,0,0.002468,0
CUST-002524,Europe,month-to-month,credit-card,5g,42,13,99.94,494.59,1,0,0,1,4,0,3,0,12.66,95.2,-8,1,1,0.031348,0
CUST-002525,LATAM,two-year,credit-card,fiber,60,48,82.85,632.75,1,1,0,0,1,1,3,2,,54.3,90,6,1,0.00032,0
CUST-002526,North America,month-to-month,credit-card,cable,53,29,115.41,381.05,0,1,0,0,6,2,2,1,7.75,70.2,95,6,1,0.138213,0
CUST-002527,LATAM,two-year,credit-card,fiber,41,41,126.82,494.71,1,1,1,0,2,0,0,0,11.36,73.0,70,9,2,0.000168,0
CUST-002528,LATAM,two-year,credit-card,cable,77,41,91.26,123.04,0,0,1,0,0,2,0,0,8.56,63.9,41,0,3,0.004983,0
CUST-002529,APAC,month-to-month,credit-card,fiber,47,12,80.11,237.28,1,0,0,1,1,1,0,2,8.38,57.8,37,10,5,0.037734,0
CUST-002530,Europe,month-to-month,credit-card,cable,46,34,82.02,492.31,1,0,1,0,1,1,0,1,6.06,59.4,22,9,0,0.011042,0
CUST-002531,Europe,one-year,bank-transfer,5g,57,69,110.8,415.96,0,1,0,0,2,1,1,0,14.88,63.2,-9,1,0,0.017155,0
CUST-002532,Europe,one-year,credit-card,fiber,36,24,94.22,408.29,1,0,0,0,0,0,2,1,3.73,61.7,71,5,2,0.00063,0
CUST-002533,APAC,month-to-month,credit-card,fiber,41,31,86.12,390.76,1,1,0,1,5,0,2,1,,67.0,54,12,3,0.016179,0
CUST-002534,North America,month-to-month,credit-card,cable,76,50,74.12,148.04,0,1,1,0,4,0,1,0,1.97,72.5,59,3,2,0.009343,0
CUST-002535,LATAM,month-to-month,credit-card,fiber,32,21,101.27,288.99,1,1,0,1,3,0,1,2,5.65,99.0,41,12,2,0.012803,0
CUST-002536,Europe,one-year,bank-transfer,cable,58,43,106.6,404.63,1,1,0,0,4,0,0,0,,70.0,23,0,3,0.001276,0
CUST-002537,APAC,one-year,digital-wallet,cable,65,36,90.11,573.79,0,0,1,0,3,0,1,2,13.31,60.6,10,12,0,0.014488,0
CUST-002538,Europe,month-to-month,digital-wallet,cable,37,27,98.45,438.38,1,1,0,0,2,0,1,0,16.27,71.0,17,4,0,0.025661,0
CUST-002539,North America,one-year,bank-transfer,cable,37,31,103.81,388.98,0,1,1,1,1,0,1,0,3.22,95.4,26,13,0,0.001224,0
CUST-002540,Europe,one-year,invoice,fiber,37,13,113.99,399.9,0,0,0,0,1,2,1,0,4.62,80.1,77,7,1,0.010941,0
CUST-002541,Europe,two-year,digital-wallet,fiber,44,78,70.83,319.13,1,1,0,1,0,0,0,0,12.25,85.9,38,7,2,1.7e-05,0
CUST-002542,Europe,month-to-month,credit-card,5g,54,23,74.73,594.95,1,1,1,0,1,0,1,0,15.19,62.4,-12,1,1,0.007554,0
CUST-002543,North America,month-to-month,credit-card,fiber,63,32,82.21,377.74,1,1,0,0,4,0,0,1,,61.1,52,3,2,0.008396,0
CUST-002544,North America,month-to-month,bank-transfer,cable,40,11,92.56,615.57,1,1,0,1,1,0,2,0,3.76,64.2,30,6,4,0.002834,0
CUST-002545,Europe,one-year,bank-transfer,fiber,48,37,80.72,370.15,1,1,0,0,2,0,0,0,0.78,92.4,60,8,2,7e-05,0
CUST-002546,Europe,month-to-month,digital-wallet,cable,64,25,85.1,399.85,1,0,0,1,0,0,1,0,8.28,67.3,16,6,1,0.009046,0
CUST-002547,LATAM,month-to-month,credit-card,fiber,19,30,109.11,395.81,1,1,0,1,0,1,0,0,1.55,92.4,50,2,1,0.001249,0
CUST-002548,North America,two-year,invoice,cable,30,20,57.11,443.35,0,1,0,0,3,3,0,0,11.52,63.1,1,5,2,0.056383,0
CUST-002549,North America,one-year,bank-transfer,fiber,25,37,72.85,233.84,1,1,1,1,2,1,4,0,5.79,82.7,51,15,4,0.001225,0
CUST-002550,North America,month-to-month,invoice,fiber,30,41,75.42,412.97,0,1,0,0,4,1,0,2,9.77,55.3,90,12,0,0.065562,0
CUST-002551,Europe,month-to-month,bank-transfer,fiber,69,19,121.81,331.46,1,0,0,1,0,1,0,0,22.09,79.9,58,7,2,0.008582,0
CUST-002552,Europe,month-to-month,credit-card,fiber,32,14,93.68,400.73,1,0,0,0,4,0,0,0,18.93,51.2,17,7,1,0.159264,0
CUST-002553,APAC,month-to-month,credit-card,5g,75,15,97.23,362.21,1,0,0,1,1,0,0,1,13.93,75.3,-17,9,2,0.056631,0
CUST-002554,LATAM,month-to-month,credit-card,fiber,70,51,71.73,196.77,1,1,0,1,1,0,2,0,12.08,79.7,-15,4,2,0.022221,0
CUST-002555,North America,month-to-month,credit-card,fiber,41,18,79.99,363.12,1,1,0,1,0,0,1,0,5.68,89.3,-21,7,4,0.005198,0
CUST-002556,APAC,month-to-month,digital-wallet,fiber,24,47,30.05,523.31,1,0,0,1,1,1,1,1,1.3,55.2,-45,5,1,0.016499,0
CUST-002557,North America,two-year,credit-card,fiber,32,28,93.06,387.59,1,1,1,0,2,0,0,2,13.17,76.3,60,2,5,8.8e-05,0
CUST-002558,North America,two-year,credit-card,fiber,54,22,75.54,340.53,1,1,1,0,2,0,3,0,5.94,92.0,29,20,3,0.000879,0
CUST-002559,Europe,month-to-month,credit-card,cable,46,7,52.83,146.56,1,1,0,0,2,0,1,0,11.98,80.0,14,7,0,0.071893,0
CUST-002560,North America,one-year,bank-transfer,5g,69,68,98.87,358.46,1,1,0,1,3,0,2,1,4.85,80.1,21,11,4,0.000522,0
CUST-002561,Europe,month-to-month,credit-card,fiber,39,27,69.2,448.44,1,1,0,0,1,0,2,2,9.66,58.4,-26,4,1,0.085438,0
CUST-002562,APAC,two-year,credit-card,cable,29,21,93.89,566.33,1,1,0,0,2,1,1,1,9.5,77.4,16,4,1,0.00169,0
CUST-002563,APAC,two-year,digital-wallet,5g,58,27,98.37,40.0,0,1,0,0,2,1,1,1,3.61,99.0,92,15,2,0.003296,0
CUST-002564,Europe,one-year,credit-card,5g,73,30,158.12,572.18,1,1,0,0,0,0,1,0,19.95,39.7,-11,4,0,0.057775,0
CUST-002565,Europe,one-year,invoice,cable,51,18,82.12,485.08,0,1,0,1,2,1,1,0,6.81,45.5,-4,8,5,0.047092,0
CUST-002566,Europe,month-to-month,credit-card,5g,60,22,96.09,390.66,1,1,0,0,4,0,1,0,8.29,63.3,28,15,0,0.111773,0
CUST-002567,North America,month-to-month,bank-transfer,fiber,53,13,90.35,313.97,1,1,0,0,1,0,0,1,12.77,54.1,22,3,1,0.064807,0
CUST-002568,North America,month-to-month,bank-transfer,cable,32,18,73.17,524.26,1,1,0,1,1,0,1,0,11.27,69.5,29,4,1,0.003246,0
CUST-002569,APAC,month-to-month,credit-card,cable,51,25,96.37,426.26,1,1,0,0,2,1,1,0,12.73,72.6,43,4,1,0.015998,0
CUST-002570,LATAM,one-year,bank-transfer,fiber,76,11,109.98,221.58,1,1,1,1,1,1,0,0,5.16,74.2,30,8,1,0.009386,0
CUST-002571,North America,month-to-month,credit-card,fiber,77,24,104.57,518.78,0,0,1,1,5,2,0,0,5.66,64.3,12,9,3,0.100963,1
CUST-002572,Europe,month-to-month,credit-card,fiber,68,22,108.1,453.76,1,1,0,0,4,0,1,1,9.97,46.6,95,16,1,0.035704,0
CUST-002573,APAC,one-year,digital-wallet,fiber,49,19,72.43,587.92,1,1,0,0,3,0,0,0,5.06,81.6,29,11,2,0.000318,0
CUST-002574,APAC,two-year,invoice,fiber,22,43,93.29,458.74,1,0,0,0,1,0,0,0,8.09,83.5,18,0,2,0.000278,0
CUST-002575,Europe,one-year,credit-card,cable,44,13,53.29,622.95,1,1,0,1,1,0,1,0,,72.8,41,1,1,0.000112,0
CUST-002576,Europe,one-year,bank-transfer,cable,67,28,50.07,600.06,0,1,0,1,2,2,0,0,6.92,90.9,30,6,4,0.000128,0
CUST-002577,APAC,two-year,credit-card,cable,74,18,132.28,357.33,1,1,0,0,0,1,0,1,4.19,79.3,49,11,0,0.003515,0
CUST-002578,APAC,month-to-month,credit-card,cable,53,29,94.21,586.92,1,0,1,0,2,0,0,2,9.94,58.0,46,15,2,0.005253,0
CUST-002579,North America,one-year,credit-card,fiber,20,28,106.63,296.22,1,1,0,0,2,0,1,0,15.49,63.8,72,6,1,0.002683,0
CUST-002580,LATAM,month-to-month,bank-transfer,fiber,71,80,106.72,212.05,1,1,0,0,5,0,0,1,5.26,44.8,6,5,1,0.149596,0
CUST-002581,North America,month-to-month,digital-wallet,fiber,68,96,90.8,,1,1,0,1,2,1,0,1,14.04,44.6,33,9,2,0.005882,0
CUST-002582,APAC,two-year,bank-transfer,5g,53,17,123.51,599.36,0,0,0,0,2,2,2,2,0.0,75.9,22,9,1,0.024495,0
CUST-002583,North America,month-to-month,invoice,5g,43,25,88.19,461.7,0,1,0,1,3,3,1,2,13.56,64.0,3,13,3,0.629456,0
CUST-002584,North America,month-to-month,digital-wallet,cable,65,16,39.77,433.98,1,1,0,0,1,0,0,1,9.95,38.9,30,0,2,0.008902,0
CUST-002585,North America,month-to-month,credit-card,fiber,36,28,95.72,521.38,1,1,0,1,0,0,1,0,0.77,61.2,32,6,3,0.001917,0
CUST-002586,Europe,two-year,credit-card,5g,68,17,114.0,284.19,0,1,0,0,3,0,0,0,13.5,,57,0,0,0.010173,0
CUST-002587,North America,two-year,bank-transfer,fiber,38,16,57.66,365.07,1,1,1,1,0,1,1,1,5.06,54.1,34,6,2,0.001052,0
CUST-002588,North America,month-to-month,credit-card,fiber,65,20,84.74,435.85,1,1,0,0,2,0,1,0,8.17,37.0,43,7,0,0.064519,0
CUST-002589,Europe,one-year,credit-card,cable,59,21,118.16,439.05,0,1,0,1,1,0,0,0,4.71,61.5,25,15,5,0.00405,0
CUST-002590,Europe,month-to-month,credit-card,cable,22,5,112.82,411.19,1,1,0,0,4,0,1,0,4.21,63.5,47,11,0,0.107423,0
CUST-002591,APAC,one-year,credit-card,5g,21,22,88.37,201.51,1,1,0,0,2,0,1,1,2.42,33.9,7,13,1,0.18765,1
CUST-002592,LATAM,month-to-month,bank-transfer,cable,58,70,73.01,316.72,1,1,0,0,1,0,1,0,18.76,69.1,40,10,0,0.004761,0
CUST-002593,APAC,month-to-month,bank-transfer,5g,45,17,91.32,378.46,1,1,0,1,0,0,0,0,16.44,62.2,-30,0,1,0.062484,0
CUST-002594,North America,one-year,digital-wallet,cable,71,43,97.31,264.56,1,1,0,0,1,0,0,0,,,33,13,0,0.002097,0
CUST-002595,North America,two-year,invoice,5g,64,34,109.26,267.88,1,1,1,0,1,0,1,0,4.4,84.5,78,11,0,0.000662,0
CUST-002596,LATAM,month-to-month,digital-wallet,cable,74,20,88.01,459.71,1,1,1,1,4,1,0,3,18.01,84.4,0,18,5,0.03377,0
CUST-002597,North America,month-to-month,credit-card,cable,30,15,128.76,212.96,1,0,1,0,2,1,0,0,14.05,58.6,34,10,2,0.200602,0
CUST-002598,Europe,two-year,bank-transfer,cable,64,12,97.03,241.76,0,1,0,1,2,2,0,0,17.82,65.8,5,5,2,0.086826,0
CUST-002599,LATAM,month-to-month,credit-card,5g,44,15,82.99,324.94,1,1,0,0,1,0,1,0,10.08,99.0,37,20,4,0.004533,0
CUST-002600,LATAM,month-to-month,invoice,fiber,37,11,78.14,596.25,0,1,0,0,2,0,0,2,12.79,45.6,29,10,0,0.26638,1
CUST-002601,Europe,one-year,bank-transfer,cable,41,7,70.88,560.56,1,1,0,0,0,0,1,0,16.73,49.7,3,0,2,0.002787,0
CUST-002602,APAC,month-to-month,credit-card,fiber,69,14,115.96,198.04,1,1,0,0,1,1,0,0,13.6,74.4,30,10,2,0.11138,0
CUST-002603,Europe,month-to-month,digital-wallet,cable,50,45,86.62,348.55,0,1,0,1,4,0,1,2,7.51,60.0,33,2,0,0.069891,0
CUST-002604,APAC,month-to-month,bank-transfer,cable,20,36,25.0,517.84,0,1,0,0,2,1,0,1,6.33,53.3,38,23,0,0.027474,0
CUST-002605,North America,month-to-month,invoice,fiber,47,19,82.07,602.19,0,0,0,1,1,0,1,0,11.38,72.5,61,7,2,0.004106,0
CUST-002606,North America,one-year,credit-card,cable,64,48,120.94,300.52,1,1,0,0,2,1,0,0,10.7,62.1,42,14,3,0.004799,0
CUST-002607,Europe,two-year,credit-card,cable,63,15,80.35,458.54,1,1,0,0,1,0,0,1,7.41,79.9,45,0,3,0.000107,0
CUST-002608,North America,month-to-month,invoice,fiber,47,9,59.05,297.45,0,1,0,0,1,3,0,1,0.0,47.3,79,3,0,0.234521,0
CUST-002609,APAC,one-year,bank-transfer,cable,65,66,79.97,531.4,1,1,0,0,2,0,1,1,7.26,64.5,51,11,2,0.000161,0
CUST-002610,North America,month-to-month,credit-card,fiber,70,29,105.52,357.99,1,1,0,0,3,1,0,3,4.93,66.3,59,9,2,0.027546,0
CUST-002611,LATAM,month-to-month,bank-transfer,cable,22,34,85.49,384.38,1,1,0,0,6,1,0,0,11.33,59.1,63,2,3,0.017832,0
CUST-002612,APAC,one-year,bank-transfer,5g,48,16,68.89,228.77,1,1,0,1,0,0,1,2,10.42,67.2,84,4,0,0.001055,0
CUST-002613,Europe,month-to-month,credit-card,fiber,70,17,105.3,514.81,1,0,0,1,3,1,0,0,5.07,,36,0,4,0.006879,0
CUST-002614,APAC,one-year,credit-card,fiber,43,19,118.94,458.66,1,1,0,0,1,0,2,1,1.33,87.0,18,2,0,0.00281,0
CUST-002615,North America,month-to-month,credit-card,fiber,77,36,126.35,440.41,1,1,0,0,1,0,0,1,8.53,66.2,65,13,2,0.005064,0
CUST-002616,Europe,one-year,credit-card,cable,68,3,96.15,353.94,1,1,0,0,2,0,2,1,,82.7,41,0,1,0.004565,0
CUST-002617,North America,two-year,credit-card,fiber,30,13,87.04,345.76,1,1,0,1,0,0,1,1,7.82,67.4,72,13,1,0.000755,0
CUST-002618,APAC,month-to-month,credit-card,cable,38,14,101.69,480.02,1,1,0,0,1,0,1,2,6.54,88.0,44,16,1,0.008828,0
CUST-002619,APAC,two-year,digital-wallet,fiber,42,39,121.43,332.94,0,1,0,1,4,1,0,0,9.45,73.4,48,0,1,0.005321,0
CUST-002620,LATAM,month-to-month,bank-transfer,cable,47,93,116.22,513.9,1,0,0,0,1,0,1,1,6.98,,22,4,1,0.001886,0
CUST-002621,APAC,month-to-month,bank-transfer,cable,59,22,89.55,560.63,1,1,0,0,0,1,1,2,15.18,74.8,48,15,1,0.008719,0
CUST-002622,LATAM,month-to-month,credit-card,cable,68,12,68.51,355.84,1,1,0,1,2,0,0,0,6.57,71.1,14,0,0,0.017184,0
CUST-002623,North America,two-year,bank-transfer,fiber,51,12,97.21,413.09,0,1,0,0,2,1,0,0,8.58,,71,7,2,0.005105,0
CUST-002624,LATAM,one-year,credit-card,cable,19,27,91.07,177.56,0,1,1,0,2,3,1,1,11.27,66.1,63,15,4,0.0466,0
CUST-002625,Europe,two-year,invoice,fiber,69,53,102.29,383.95,0,1,0,1,4,2,0,0,18.04,30.6,39,7,1,0.130797,0
CUST-002626,Europe,one-year,credit-card,fiber,39,42,65.16,388.53,0,1,0,1,2,3,1,2,5.86,71.9,13,0,1,0.011723,0
CUST-002627,Europe,month-to-month,digital-wallet,fiber,39,31,75.62,447.23,1,1,0,1,4,1,1,2,5.44,67.7,66,8,2,0.006453,0
CUST-002628,North America,two-year,bank-transfer,fiber,68,11,112.5,498.41,1,1,0,1,1,0,0,1,10.64,61.4,-16,7,3,0.005455,0
CUST-002629,North America,two-year,digital-wallet,fiber,67,27,95.9,453.97,1,1,1,0,3,0,0,0,12.07,74.0,5,3,0,0.001569,0
CUST-002630,North America,two-year,digital-wallet,cable,70,9,63.18,547.22,1,1,0,0,3,0,1,2,10.62,93.5,39,10,5,0.000113,0
CUST-002631,North America,one-year,digital-wallet,cable,72,58,122.83,413.41,1,1,0,0,0,0,2,0,10.92,80.1,16,0,2,0.000502,0
CUST-002632,Europe,two-year,bank-transfer,5g,28,16,84.37,281.87,1,1,0,0,2,0,0,0,5.51,66.9,47,12,3,0.001415,0
CUST-002633,LATAM,month-to-month,credit-card,fiber,29,20,100.56,560.06,1,0,1,1,5,0,1,0,9.36,62.6,47,6,1,0.012956,0
CUST-002634,Europe,two-year,bank-transfer,cable,45,49,79.77,266.46,0,1,1,0,2,1,0,1,7.82,63.3,31,3,3,0.001818,0
CUST-002635,Europe,two-year,credit-card,cable,77,19,97.98,296.72,0,1,1,0,2,0,1,0,7.76,51.1,22,5,2,0.018983,0
CUST-002636,Europe,one-year,credit-card,fiber,39,59,122.87,398.74,1,1,0,0,2,0,1,0,10.0,82.4,-45,13,2,0.00882,0
CUST-002637,Europe,month-to-month,digital-wallet,cable,39,1,123.0,266.01,1,1,1,0,1,1,4,0,14.67,80.7,51,5,0,0.160514,0
CUST-002638,North America,month-to-month,bank-transfer,fiber,76,15,128.57,369.64,1,0,0,1,1,0,0,0,7.16,88.7,30,3,2,0.005209,0
CUST-002639,APAC,two-year,credit-card,fiber,76,37,80.01,213.93,0,1,0,0,1,1,0,0,2.53,92.6,71,5,0,0.000515,0
CUST-002640,North America,two-year,digital-wallet,fiber,52,41,106.97,340.61,1,1,1,0,1,0,1,1,11.15,79.1,70,23,2,0.000418,0
CUST-002641,APAC,one-year,credit-card,fiber,54,15,51.35,223.96,0,1,0,0,4,1,1,1,5.7,56.0,61,1,3,0.014765,0
CUST-002642,APAC,two-year,digital-wallet,fiber,42,10,99.29,475.42,1,1,0,0,0,0,0,0,0.0,73.8,1,14,1,0.002314,0
CUST-002643,Europe,one-year,digital-wallet,5g,67,32,135.88,428.85,1,0,0,0,2,0,2,2,6.88,61.9,18,13,1,0.03182,0
CUST-002644,APAC,two-year,credit-card,fiber,70,23,62.45,263.9,0,1,0,1,1,2,0,0,2.97,81.6,6,5,2,0.004877,0
CUST-002645,North America,month-to-month,credit-card,fiber,34,4,71.51,245.06,1,1,0,0,3,0,1,0,,94.2,39,3,1,0.009343,0
CUST-002646,LATAM,month-to-month,invoice,cable,60,11,88.06,339.29,0,1,0,0,2,2,0,1,13.66,74.9,12,11,0,0.67529,1
CUST-002647,APAC,one-year,credit-card,5g,49,37,85.68,369.41,0,1,1,0,5,0,1,1,10.78,64.9,50,13,4,0.0048,0
CUST-002648,APAC,month-to-month,invoice,fiber,61,31,111.33,504.57,0,0,0,1,4,1,0,0,7.01,65.8,37,12,1,0.146335,0
CUST-002649,APAC,month-to-month,bank-transfer,cable,44,17,109.73,232.42,1,1,0,0,2,0,0,0,6.38,97.5,47,13,3,0.00689,0
CUST-002650,APAC,two-year,credit-card,fiber,55,10,42.77,528.8,1,1,0,0,0,0,0,1,1.64,68.9,4,13,2,0.000463,0
CUST-002651,LATAM,month-to-month,bank-transfer,fiber,56,35,66.52,350.02,1,1,0,0,1,0,1,0,10.08,60.8,30,9,2,0.011285,0
CUST-002652,Europe,one-year,bank-transfer,5g,43,45,87.92,345.21,0,1,0,1,2,1,0,0,7.01,65.2,65,9,2,0.001325,0
CUST-002653,APAC,month-to-month,credit-card,cable,31,32,77.9,250.89,1,1,0,0,2,0,1,1,11.97,84.4,67,6,1,0.004266,0
CUST-002654,APAC,two-year,bank-transfer,cable,24,13,100.38,367.1,1,0,0,1,2,0,0,1,5.89,64.1,4,7,1,0.009092,0
CUST-002655,Europe,month-to-month,credit-card,fiber,76,17,101.51,252.69,1,0,0,1,2,1,1,2,11.31,61.8,49,10,0,0.172428,0
CUST-002656,LATAM,one-year,credit-card,cable,56,71,37.79,415.02,1,1,0,0,1,0,0,0,0.57,43.2,7,0,1,0.000338,0
CUST-002657,Europe,one-year,digital-wallet,fiber,45,26,84.24,545.36,1,1,0,0,1,0,0,1,8.31,56.6,26,9,1,0.001388,0
CUST-002658,Europe,month-to-month,bank-transfer,fiber,43,76,71.32,674.3,1,1,1,1,4,0,0,1,7.23,34.2,15,2,1,0.001648,0
CUST-002659,North America,month-to-month,bank-transfer,cable,43,17,94.59,399.87,1,1,0,0,3,2,1,0,9.79,85.9,16,10,1,0.071757,0
CUST-002660,North America,month-to-month,bank-transfer,cable,45,23,107.86,438.33,1,1,0,0,1,0,0,0,0.44,69.2,37,5,1,0.005591,0
CUST-002661,APAC,month-to-month,bank-transfer,cable,45,9,86.79,437.65,1,1,0,0,0,0,1,0,4.91,54.4,-29,15,2,0.170727,0
CUST-002662,Europe,month-to-month,credit-card,fiber,73,12,61.13,628.25,1,1,1,0,0,1,1,0,12.35,77.1,22,7,2,0.001324,0
CUST-002663,Europe,month-to-month,invoice,cable,45,10,123.58,410.95,0,1,1,0,2,0,1,0,0.53,92.1,37,7,0,0.049394,0
CUST-002664,North America,one-year,bank-transfer,5g,61,12,73.05,299.55,1,1,0,0,3,0,1,1,10.64,56.1,2,8,2,0.03577,0
CUST-002665,Europe,month-to-month,invoice,5g,47,35,79.34,383.36,1,1,1,0,3,4,2,0,18.11,48.5,41,6,1,0.431303,1
CUST-002666,APAC,month-to-month,digital-wallet,fiber,65,69,46.27,250.53,1,1,0,1,1,0,1,0,13.08,65.5,25,7,3,0.001498,0
CUST-002667,LATAM,month-to-month,digital-wallet,fiber,19,26,104.75,621.23,0,1,0,0,2,1,0,1,4.98,72.0,8,14,1,0.065251,1
CUST-002668,North America,month-to-month,bank-transfer,fiber,63,6,92.37,467.16,1,0,0,0,2,1,3,2,10.27,55.2,47,5,1,0.13136,0
CUST-002669,Europe,one-year,credit-card,cable,31,22,103.79,535.34,1,1,0,0,2,0,1,0,7.95,64.5,95,12,4,0.000167,0
CUST-002670,Europe,one-year,credit-card,5g,44,20,72.61,319.21,1,1,0,0,2,0,0,2,,78.2,0,7,2,0.00464,0
CUST-002671,Europe,one-year,bank-transfer,fiber,56,39,107.59,470.39,1,1,0,0,2,0,0,1,4.59,45.2,24,6,0,0.006356,0
CUST-002672,Europe,month-to-month,credit-card,fiber,51,11,125.98,394.06,0,0,0,1,4,1,0,2,2.62,76.0,9,16,2,0.406048,0
CUST-002673,Europe,month-to-month,credit-card,fiber,22,22,37.07,180.71,0,0,0,0,3,0,0,0,10.33,82.5,37,2,3,0.007514,0
CUST-002674,Europe,month-to-month,bank-transfer,5g,51,51,102.66,260.64,1,1,0,1,1,0,1,0,13.03,83.8,56,15,3,0.002145,0
CUST-002675,Europe,one-year,credit-card,fiber,26,71,56.88,448.71,0,1,0,1,1,1,0,1,12.42,61.5,42,13,2,0.000419,0
CUST-002676,Europe,month-to-month,credit-card,5g,33,28,102.83,708.85,1,1,1,0,4,0,0,0,3.47,83.0,23,5,1,0.001024,0
CUST-002677,Europe,two-year,bank-transfer,5g,46,33,117.7,522.41,1,0,1,0,0,0,0,0,3.12,59.1,55,6,2,0.000134,0
CUST-002678,APAC,one-year,credit-card,fiber,56,34,67.17,490.93,0,1,0,1,1,0,0,0,5.81,60.5,40,8,3,0.00046,0
CUST-002679,APAC,one-year,credit-card,cable,49,17,72.55,598.41,0,1,0,0,1,1,1,0,11.79,64.3,64,19,2,0.002042,0
CUST-002680,North America,one-year,credit-card,fiber,41,38,95.27,334.67,1,1,1,1,1,1,1,0,3.46,69.0,-6,11,4,0.002513,0
CUST-002681,APAC,two-year,bank-transfer,fiber,24,15,91.63,483.01,1,1,1,0,1,0,1,1,7.96,85.0,51,1,1,0.000153,0
CUST-002682,APAC,month-to-month,invoice,fiber,22,25,59.17,265.86,0,1,0,0,4,0,0,1,7.98,80.3,12,3,2,0.091442,0
CUST-002683,North America,month-to-month,credit-card,5g,45,6,78.36,409.86,0,0,1,0,3,1,1,0,5.85,55.8,68,4,3,0.025287,0
CUST-002684,Europe,two-year,digital-wallet,fiber,76,10,73.48,324.38,1,0,1,0,2,0,1,0,3.93,61.6,-15,14,1,0.017249,0
CUST-002685,North America,one-year,credit-card,fiber,67,19,86.52,521.39,0,1,0,1,0,2,4,0,7.24,75.1,90,14,2,0.001747,0
CUST-002686,APAC,month-to-month,bank-transfer,cable,43,22,134.11,154.88,1,1,0,1,1,1,2,2,12.86,91.7,38,12,3,0.102725,0
CUST-002687,North America,month-to-month,credit-card,fiber,31,16,95.77,286.17,0,1,0,0,5,1,0,1,8.48,77.1,23,17,2,0.363801,0
CUST-002688,APAC,month-to-month,digital-wallet,fiber,39,22,66.2,594.32,1,1,0,1,2,0,1,1,8.67,53.0,68,3,2,0.001437,0
CUST-002689,North America,two-year,digital-wallet,fiber,47,8,98.52,532.04,1,1,0,1,1,0,1,0,7.02,57.1,34,6,1,0.001609,0
CUST-002690,Europe,month-to-month,bank-transfer,fiber,56,6,85.82,421.4,1,1,0,0,3,0,1,0,10.26,60.6,-24,11,4,0.151178,0
CUST-002691,LATAM,month-to-month,credit-card,cable,51,40,126.52,474.58,1,1,0,0,3,1,1,2,12.84,82.4,55,19,2,0.025869,0
CUST-002692,Europe,month-to-month,digital-wallet,cable,45,41,81.3,448.71,1,1,0,1,4,0,0,0,12.68,65.5,-3,8,2,0.0158,0
CUST-002693,APAC,two-year,credit-card,cable,56,15,84.72,,1,1,0,0,1,1,1,0,4.1,76.7,56,16,1,0.000226,0
CUST-002694,LATAM,one-year,bank-transfer,fiber,76,25,118.69,442.08,1,1,0,1,2,0,0,2,4.91,58.4,58,1,4,0.000898,0
CUST-002695,APAC,month-to-month,digital-wallet,cable,43,17,71.66,465.96,1,1,0,1,1,0,0,0,5.32,70.4,48,18,0,0.004992,0
CUST-002696,North America,two-year,bank-transfer,fiber,21,19,63.4,347.05,1,1,0,1,3,1,1,1,0.0,93.6,43,8,5,0.000165,0
CUST-002697,APAC,month-to-month,digital-wallet,fiber,69,23,98.52,420.43,1,1,1,1,0,1,0,0,4.78,79.5,43,12,2,0.002328,0
CUST-002698,North America,two-year,digital-wallet,5g,67,20,96.07,236.15,1,1,1,0,1,1,1,0,6.53,58.5,48,7,2,0.004034,0
CUST-002699,Europe,one-year,digital-wallet,cable,53,43,60.1,439.93,1,1,0,1,1,0,0,0,9.38,74.7,34,12,1,0.00017,0
CUST-002700,APAC,month-to-month,credit-card,cable,20,33,44.24,468.75,0,1,0,0,2,1,1,0,10.89,82.4,20,4,1,0.007507,0
CUST-002701,APAC,one-year,credit-card,fiber,71,19,99.71,445.82,1,1,0,1,0,0,0,0,2.1,99.0,29,2,0,0.000156,0
CUST-002702,Europe,two-year,bank-transfer,fiber,29,28,99.56,566.7,1,1,1,1,1,0,1,2,5.56,52.2,75,15,2,0.000275,0
CUST-002703,Europe,month-to-month,bank-transfer,cable,75,38,104.99,582.41,0,1,0,0,1,1,1,1,13.17,67.1,21,19,4,0.027821,0
CUST-002704,APAC,month-to-month,digital-wallet,5g,29,15,116.18,592.29,1,1,0,0,2,0,1,1,9.57,68.4,-2,6,3,0.028817,0
CUST-002705,APAC,two-year,bank-transfer,cable,19,48,94.4,267.97,0,1,1,0,5,1,2,2,5.92,82.0,59,12,0,0.011115,0
CUST-002706,Europe,month-to-month,digital-wallet,fiber,39,18,88.29,518.22,1,1,1,0,1,0,1,0,15.24,69.4,95,2,0,0.000673,0
